,KO,growth,media,source
102305,b3576,1.01,Glucose,Monk 2015
102345,b3618,1.01,Glucose,Monk 2015
102446,b3742,1.01,Glucose,Monk 2015
102459,b3755,1.01,Glucose,Monk 2015
102565,b3898,1.01,Glucose,Monk 2015
102656,b4022,1.01,Glucose,Monk 2015
102657,b4023,1.01,Glucose,Monk 2015
102670,b4036,1.01,Glucose,Monk 2015
102707,b4078,1.01,Glucose,Monk 2015
102715,b4087,1.01,Glucose,Monk 2015
102723,b4096,1.01,Glucose,Monk 2015
102725,b4098,1.01,Glucose,Monk 2015
102779,b4156,1.01,Glucose,Monk 2015
102875,b4277,1.01,Glucose,Monk 2015
102914,b4321,1.01,Glucose,Monk 2015
102934,b4342,1.01,Glucose,Monk 2015
102965,b4379,1.01,Glucose,Monk 2015
102980,b4394,1.01,Glucose,Monk 2015
102992,b4408,1.01,Glucose,Monk 2015
103003,b4428,1.01,Glucose,Monk 2015
103112,b4608,1.01,Glucose,Monk 2015
103133,sroC,1.01,Glucose,Monk 2015
103026,b4462,1.009166667,Glucose,Monk 2015
101548,b2641,1.008888889,Glucose,Monk 2015
100143,b1039,1.008333333,Glucose,Monk 2015
100653,b1618,1.008333333,Glucose,Monk 2015
101634,b2744,1.008333333,Glucose,Monk 2015
102505,b3824,1.008333333,Glucose,Monk 2015
102684,b4054,1.008333333,Glucose,Monk 2015
103119,b4660,1.007777778,Glucose,Monk 2015
99291,TU-813,1.006666667,Glucose,Monk 2015
99319,b0039,1.006666667,Glucose,Monk 2015
99356,b0099,1.006666667,Glucose,Monk 2015
99504,b0292,1.006666667,Glucose,Monk 2015
99511,b0301,1.006666667,Glucose,Monk 2015
99561,b0356,1.006666667,Glucose,Monk 2015
99566,b0365,1.006666667,Glucose,Monk 2015
99597,b0403,1.006666667,Glucose,Monk 2015
99630,b0443,1.006666667,Glucose,Monk 2015
99681,b0498,1.006666667,Glucose,Monk 2015
99703,b0525,1.006666667,Glucose,Monk 2015
99740,b0569,1.006666667,Glucose,Monk 2015
99770,b0601,1.006666667,Glucose,Monk 2015
99785,b0617,1.006666667,Glucose,Monk 2015
99806,b0648,1.006666667,Glucose,Monk 2015
99811,b0653,1.006666667,Glucose,Monk 2015
99832,b0689,1.006666667,Glucose,Monk 2015
99886,b0756,1.006666667,Glucose,Monk 2015
100102,b0990,1.006666667,Glucose,Monk 2015
100145,b1041,1.006666667,Glucose,Monk 2015
100213,b1121,1.006666667,Glucose,Monk 2015
100232,b1141,1.006666667,Glucose,Monk 2015
100319,b1250,1.006666667,Glucose,Monk 2015
100344,b1276,1.006666667,Glucose,Monk 2015
100372,b1306,1.006666667,Glucose,Monk 2015
100405,b1341,1.006666667,Glucose,Monk 2015
100430,b1376,1.006666667,Glucose,Monk 2015
100458,b1409,1.006666667,Glucose,Monk 2015
100530,b1487,1.006666667,Glucose,Monk 2015
100580,b1539,1.006666667,Glucose,Monk 2015
100625,b1590,1.006666667,Glucose,Monk 2015
100711,b1680,1.006666667,Glucose,Monk 2015
100752,b1729,1.006666667,Glucose,Monk 2015
100757,b1734,1.006666667,Glucose,Monk 2015
100821,b1801,1.006666667,Glucose,Monk 2015
100855,b1836,1.006666667,Glucose,Monk 2015
100858,b1839,1.006666667,Glucose,Monk 2015
100875,b1856,1.006666667,Glucose,Monk 2015
100885,b1867,1.006666667,Glucose,Monk 2015
100911,b1896,1.006666667,Glucose,Monk 2015
100985,b1990,1.006666667,Glucose,Monk 2015
101016,b2027,1.006666667,Glucose,Monk 2015
101027,b2040,1.006666667,Glucose,Monk 2015
101092,b2112,1.006666667,Glucose,Monk 2015
101095,b2119,1.006666667,Glucose,Monk 2015
101123,b2148,1.006666667,Glucose,Monk 2015
101188,b2220,1.006666667,Glucose,Monk 2015
101203,b2240,1.006666667,Glucose,Monk 2015
101208,b2245,1.006666667,Glucose,Monk 2015
101254,b2291,1.006666667,Glucose,Monk 2015
101303,b2345,1.006666667,Glucose,Monk 2015
101335,b2378,1.006666667,Glucose,Monk 2015
101349,b2393,1.006666667,Glucose,Monk 2015
101378,b2432,1.006666667,Glucose,Monk 2015
101387,b2441,1.006666667,Glucose,Monk 2015
101451,b2519,1.006666667,Glucose,Monk 2015
101480,b2549,1.006666667,Glucose,Monk 2015
101483,b2552,1.006666667,Glucose,Monk 2015
101540,b2630,1.006666667,Glucose,Monk 2015
101590,b2700,1.006666667,Glucose,Monk 2015
101599,b2709,1.006666667,Glucose,Monk 2015
101606,b2716,1.006666667,Glucose,Monk 2015
101607,b2717,1.006666667,Glucose,Monk 2015
101616,b2726,1.006666667,Glucose,Monk 2015
101760,b2892,1.006666667,Glucose,Monk 2015
101761,b2893,1.006666667,Glucose,Monk 2015
101806,b2944,1.006666667,Glucose,Monk 2015
101823,b2962,1.006666667,Glucose,Monk 2015
101867,b3017,1.006666667,Glucose,Monk 2015
101887,b3043,1.006666667,Glucose,Monk 2015
101930,b3094,1.006666667,Glucose,Monk 2015
101965,b3136,1.006666667,Glucose,Monk 2015
102061,b3264,1.006666667,Glucose,Monk 2015
102117,b3362,1.006666667,Glucose,Monk 2015
102136,b3383,1.006666667,Glucose,Monk 2015
102222,b3483,1.006666667,Glucose,Monk 2015
102275,b3540,1.006666667,Glucose,Monk 2015
102310,b3581,1.006666667,Glucose,Monk 2015
102366,b3645,1.006666667,Glucose,Monk 2015
102371,b3652,1.006666667,Glucose,Monk 2015
102389,b3671,1.006666667,Glucose,Monk 2015
102430,b3724,1.006666667,Glucose,Monk 2015
102564,b3897,1.006666667,Glucose,Monk 2015
102623,b3963,1.006666667,Glucose,Monk 2015
102704,b4075,1.006666667,Glucose,Monk 2015
102705,b4076,1.006666667,Glucose,Monk 2015
102774,b4151,1.006666667,Glucose,Monk 2015
102810,b4193,1.006666667,Glucose,Monk 2015
102964,b4378,1.006666667,Glucose,Monk 2015
102968,b4382,1.006666667,Glucose,Monk 2015
102983,b4397,1.006666667,Glucose,Monk 2015
102989,b4403,1.006666667,Glucose,Monk 2015
99463,b0240,1.005,Glucose,Monk 2015
99515,b0306,1.005,Glucose,Monk 2015
99978,b0849,1.005,Glucose,Monk 2015
102874,b4271,1.005,Glucose,Monk 2015
103126,b4696,1.005,Glucose,Monk 2015
99278,TU-1150,1.003333333,Glucose,Monk 2015
99282,TU-3687,1.003333333,Glucose,Monk 2015
99284,TU-4039,1.003333333,Glucose,Monk 2015
99292,b0001,1.003333333,Glucose,Monk 2015
99418,b0186,1.003333333,Glucose,Monk 2015
99452,b0229,1.003333333,Glucose,Monk 2015
99549,b0343,1.003333333,Glucose,Monk 2015
99588,b0393,1.003333333,Glucose,Monk 2015
99676,b0493,1.003333333,Glucose,Monk 2015
99725,b0554,1.003333333,Glucose,Monk 2015
99786,b0618,1.003333333,Glucose,Monk 2015
99834,b0692,1.003333333,Glucose,Monk 2015
99902,b0772,1.003333333,Glucose,Monk 2015
99924,b0794,1.003333333,Glucose,Monk 2015
99977,b0848,1.003333333,Glucose,Monk 2015
100147,b1043,1.003333333,Glucose,Monk 2015
100156,b1053,1.003333333,Glucose,Monk 2015
100251,b1163,1.003333333,Glucose,Monk 2015
100328,b1259,1.003333333,Glucose,Monk 2015
100380,b1314,1.003333333,Glucose,Monk 2015
100410,b1346,1.003333333,Glucose,Monk 2015
100415,b1351,1.003333333,Glucose,Monk 2015
100429,b1373,1.003333333,Glucose,Monk 2015
100454,b1400,1.003333333,Glucose,Monk 2015
100456,b1407,1.003333333,Glucose,Monk 2015
100482,b1438,1.003333333,Glucose,Monk 2015
100513,b1470,1.003333333,Glucose,Monk 2015
100576,b1535,1.003333333,Glucose,Monk 2015
100619,b1584,1.003333333,Glucose,Monk 2015
100640,b1605,1.003333333,Glucose,Monk 2015
100692,b1658,1.003333333,Glucose,Monk 2015
100697,b1664,1.003333333,Glucose,Monk 2015
100729,b1699,1.003333333,Glucose,Monk 2015
100745,b1722,1.003333333,Glucose,Monk 2015
100874,b1855,1.003333333,Glucose,Monk 2015
100891,b1873,1.003333333,Glucose,Monk 2015
100903,b1886,1.003333333,Glucose,Monk 2015
100949,b1944,1.003333333,Glucose,Monk 2015
101020,b2033,1.003333333,Glucose,Monk 2015
101148,b2174,1.003333333,Glucose,Monk 2015
101248,b2285,1.003333333,Glucose,Monk 2015
101255,b2292,1.003333333,Glucose,Monk 2015
101297,b2339,1.003333333,Glucose,Monk 2015
101316,b2359,1.003333333,Glucose,Monk 2015
101324,b2367,1.003333333,Glucose,Monk 2015
101389,b2452,1.003333333,Glucose,Monk 2015
101408,b2471,1.003333333,Glucose,Monk 2015
101557,b2659,1.003333333,Glucose,Monk 2015
101682,b2800,1.003333333,Glucose,Monk 2015
101718,b2841,1.003333333,Glucose,Monk 2015
101719,b2842,1.003333333,Glucose,Monk 2015
101726,b2849,1.003333333,Glucose,Monk 2015
101729,b2852,1.003333333,Glucose,Monk 2015
101753,b2882,1.003333333,Glucose,Monk 2015
101757,b2888,1.003333333,Glucose,Monk 2015
101762,b2894,1.003333333,Glucose,Monk 2015
101807,b2945,1.003333333,Glucose,Monk 2015
101828,b2968,1.003333333,Glucose,Monk 2015
101840,b2984,1.003333333,Glucose,Monk 2015
101848,b2992,1.003333333,Glucose,Monk 2015
101886,b3042,1.003333333,Glucose,Monk 2015
101973,b3144,1.003333333,Glucose,Monk 2015
102001,b3182,1.003333333,Glucose,Monk 2015
102029,b3221,1.003333333,Glucose,Monk 2015
102030,b3222,1.003333333,Glucose,Monk 2015
102063,b3266,1.003333333,Glucose,Monk 2015
102103,b3348,1.003333333,Glucose,Monk 2015
102145,b3393,1.003333333,Glucose,Monk 2015
102150,b3399,1.003333333,Glucose,Monk 2015
102224,b3485,1.003333333,Glucose,Monk 2015
102254,b3518,1.003333333,Glucose,Monk 2015
102256,b3520,1.003333333,Glucose,Monk 2015
102326,b3598,1.003333333,Glucose,Monk 2015
102327,b3599,1.003333333,Glucose,Monk 2015
102330,b3602,1.003333333,Glucose,Monk 2015
102386,b3668,1.003333333,Glucose,Monk 2015
102513,b3832,1.003333333,Glucose,Monk 2015
102548,b3881,1.003333333,Glucose,Monk 2015
102554,b3887,1.003333333,Glucose,Monk 2015
102757,b4131,1.003333333,Glucose,Monk 2015
102835,b4220,1.003333333,Glucose,Monk 2015
102857,b4248,1.003333333,Glucose,Monk 2015
102931,b4339,1.003333333,Glucose,Monk 2015
103004,b4430,1.003333333,Glucose,Monk 2015
103023,b4459,1.003333333,Glucose,Monk 2015
103079,b4537,1.003333333,Glucose,Monk 2015
99612,b0425,1.001666667,Glucose,Monk 2015
100448,b1394,1.001666667,Glucose,Monk 2015
101168,b2199,1.001666667,Glucose,Monk 2015
101225,b2262,1.001666667,Glucose,Monk 2015
101491,b2561,1.001666667,Glucose,Monk 2015
99272,C0465,1.0,Glucose,Monk 2015
99326,b0046,1.0,Glucose,Monk 2015
99337,b0064,1.0,Glucose,Monk 2015
99341,b0068,1.0,Glucose,Monk 2015
99410,b0160,1.0,Glucose,Monk 2015
99414,b0164,1.0,Glucose,Monk 2015
99424,b0193,1.0,Glucose,Monk 2015
99436,b0212,1.0,Glucose,Monk 2015
99441,b0218,1.0,Glucose,Monk 2015
99451,b0228,1.0,Glucose,Monk 2015
99461,b0238,1.0,Glucose,Monk 2015
99487,b0272,1.0,Glucose,Monk 2015
99512,b0303,1.0,Glucose,Monk 2015
99599,b0405,1.0,Glucose,Monk 2015
99751,b0580,1.0,Glucose,Monk 2015
99779,b0611,1.0,Glucose,Monk 2015
99883,b0753,1.0,Glucose,Monk 2015
99911,b0781,1.0,Glucose,Monk 2015
99996,b0867,1.0,Glucose,Monk 2015
100007,b0878,1.0,Glucose,Monk 2015
100014,b0888,1.0,Glucose,Monk 2015
100043,b0927,1.0,Glucose,Monk 2015
100065,b0950,1.0,Glucose,Monk 2015
100120,b1009,1.0,Glucose,Monk 2015
100155,b1051,1.0,Glucose,Monk 2015
100163,b1060,1.0,Glucose,Monk 2015
100171,b1068,1.0,Glucose,Monk 2015
100189,b1089,1.0,Glucose,Monk 2015
100237,b1148,1.0,Glucose,Monk 2015
100266,b1183,1.0,Glucose,Monk 2015
100304,b1233,1.0,Glucose,Monk 2015
100318,b1249,1.0,Glucose,Monk 2015
100404,b1340,1.0,Glucose,Monk 2015
100466,b1419,1.0,Glucose,Monk 2015
100490,b1446,1.0,Glucose,Monk 2015
100522,b1479,1.0,Glucose,Monk 2015
100578,b1537,1.0,Glucose,Monk 2015
100648,b1613,1.0,Glucose,Monk 2015
100694,b1660,1.0,Glucose,Monk 2015
100773,b1751,1.0,Glucose,Monk 2015
100811,b1791,1.0,Glucose,Monk 2015
100853,b1834,1.0,Glucose,Monk 2015
100859,b1840,1.0,Glucose,Monk 2015
100861,b1842,1.0,Glucose,Monk 2015
100897,b1880,1.0,Glucose,Monk 2015
100982,b1985,1.0,Glucose,Monk 2015
101044,b2057,1.0,Glucose,Monk 2015
101085,b2105,1.0,Glucose,Monk 2015
101128,b2154,1.0,Glucose,Monk 2015
101136,b2162,1.0,Glucose,Monk 2015
101176,b2207,1.0,Glucose,Monk 2015
101215,b2252,1.0,Glucose,Monk 2015
101294,b2334,1.0,Glucose,Monk 2015
101305,b2347,1.0,Glucose,Monk 2015
101396,b2459,1.0,Glucose,Monk 2015
101409,b2473,1.0,Glucose,Monk 2015
101492,b2562,1.0,Glucose,Monk 2015
101539,b2629,1.0,Glucose,Monk 2015
101559,b2661,1.0,Glucose,Monk 2015
101609,b2719,1.0,Glucose,Monk 2015
101654,b2767,1.0,Glucose,Monk 2015
101685,b2803,1.0,Glucose,Monk 2015
101691,b2809,1.0,Glucose,Monk 2015
101735,b2863,1.0,Glucose,Monk 2015
101743,b2872,1.0,Glucose,Monk 2015
101824,b2963,1.0,Glucose,Monk 2015
101849,b2993,1.0,Glucose,Monk 2015
101870,b3023,1.0,Glucose,Monk 2015
102038,b3232,1.0,Glucose,Monk 2015
102153,b3402,1.0,Glucose,Monk 2015
102166,b3415,1.0,Glucose,Monk 2015
102177,b3428,1.0,Glucose,Monk 2015
102190,b3446,1.0,Glucose,Monk 2015
102201,b3457,1.0,Glucose,Monk 2015
102288,b3555,1.0,Glucose,Monk 2015
102380,b3662,1.0,Glucose,Monk 2015
102398,b3680,1.0,Glucose,Monk 2015
102484,b3794,1.0,Glucose,Monk 2015
102531,b3862,1.0,Glucose,Monk 2015
102568,b3901,1.0,Glucose,Monk 2015
102577,b3915,1.0,Glucose,Monk 2015
102608,b3947,1.0,Glucose,Monk 2015
102661,b4027,1.0,Glucose,Monk 2015
102677,b4046,1.0,Glucose,Monk 2015
102710,b4081,1.0,Glucose,Monk 2015
102750,b4124,1.0,Glucose,Monk 2015
102769,b4146,1.0,Glucose,Monk 2015
102844,b4234,1.0,Glucose,Monk 2015
102862,b4255,1.0,Glucose,Monk 2015
102913,b4320,1.0,Glucose,Monk 2015
102926,b4333,1.0,Glucose,Monk 2015
102933,b4341,1.0,Glucose,Monk 2015
102935,b4345,1.0,Glucose,Monk 2015
102317,b3588,0.998333333,Glucose,Monk 2015
103136,wt,0.997935435,Glucose,Monk 2015
99307,b0020,0.996666667,Glucose,Monk 2015
99382,b0129,0.996666667,Glucose,Monk 2015
99482,b0266,0.996666667,Glucose,Monk 2015
99490,b0277,0.996666667,Glucose,Monk 2015
99639,b0452,0.996666667,Glucose,Monk 2015
99658,b0473,0.996666667,Glucose,Monk 2015
99798,b0633,0.996666667,Glucose,Monk 2015
99857,b0718,0.996666667,Glucose,Monk 2015
99959,b0830,0.996666667,Glucose,Monk 2015
99976,b0847,0.996666667,Glucose,Monk 2015
99980,b0851,0.996666667,Glucose,Monk 2015
99984,b0855,0.996666667,Glucose,Monk 2015
100009,b0880,0.996666667,Glucose,Monk 2015
100019,b0896,0.996666667,Glucose,Monk 2015
100094,b0981,0.996666667,Glucose,Monk 2015
100140,b1036,0.996666667,Glucose,Monk 2015
100195,b1100,0.996666667,Glucose,Monk 2015
100208,b1113,0.996666667,Glucose,Monk 2015
100361,b1295,0.996666667,Glucose,Monk 2015
100519,b1476,0.996666667,Glucose,Monk 2015
100734,b1704,0.996666667,Glucose,Monk 2015
100755,b1732,0.996666667,Glucose,Monk 2015
100786,b1764,0.996666667,Glucose,Monk 2015
100806,b1785,0.996666667,Glucose,Monk 2015
100848,b1829,0.996666667,Glucose,Monk 2015
100883,b1864,0.996666667,Glucose,Monk 2015
100978,b1978,0.996666667,Glucose,Monk 2015
101019,b2032,0.996666667,Glucose,Monk 2015
101047,b2060,0.996666667,Glucose,Monk 2015
101056,b2069,0.996666667,Glucose,Monk 2015
101125,b2150,0.996666667,Glucose,Monk 2015
101162,b2193,0.996666667,Glucose,Monk 2015
101167,b2198,0.996666667,Glucose,Monk 2015
101175,b2206,0.996666667,Glucose,Monk 2015
101186,b2217,0.996666667,Glucose,Monk 2015
101202,b2239,0.996666667,Glucose,Monk 2015
101232,b2269,0.996666667,Glucose,Monk 2015
101429,b2494,0.996666667,Glucose,Monk 2015
101473,b2542,0.996666667,Glucose,Monk 2015
101526,b2616,0.996666667,Glucose,Monk 2015
101573,b2675,0.996666667,Glucose,Monk 2015
101583,b2686,0.996666667,Glucose,Monk 2015
101601,b2711,0.996666667,Glucose,Monk 2015
101610,b2720,0.996666667,Glucose,Monk 2015
101687,b2805,0.996666667,Glucose,Monk 2015
101717,b2840,0.996666667,Glucose,Monk 2015
101755,b2886,0.996666667,Glucose,Monk 2015
101803,b2939,0.996666667,Glucose,Monk 2015
101833,b2975,0.996666667,Glucose,Monk 2015
101853,b2997,0.996666667,Glucose,Monk 2015
101896,b3054,0.996666667,Glucose,Monk 2015
101902,b3061,0.996666667,Glucose,Monk 2015
101982,b3154,0.996666667,Glucose,Monk 2015
102009,b3196,0.996666667,Glucose,Monk 2015
102073,b3284,0.996666667,Glucose,Monk 2015
102083,b3325,0.996666667,Glucose,Monk 2015
102137,b3385,0.996666667,Glucose,Monk 2015
102148,b3396,0.996666667,Glucose,Monk 2015
102193,b3449,0.996666667,Glucose,Monk 2015
102234,b3497,0.996666667,Glucose,Monk 2015
102299,b3570,0.996666667,Glucose,Monk 2015
102323,b3594,0.996666667,Glucose,Monk 2015
102328,b3600,0.996666667,Glucose,Monk 2015
102329,b3601,0.996666667,Glucose,Monk 2015
102426,b3720,0.996666667,Glucose,Monk 2015
102428,b3722,0.996666667,Glucose,Monk 2015
102433,b3727,0.996666667,Glucose,Monk 2015
102748,b4122,0.996666667,Glucose,Monk 2015
102812,b4195,0.996666667,Glucose,Monk 2015
102825,b4210,0.996666667,Glucose,Monk 2015
102861,b4253,0.996666667,Glucose,Monk 2015
102872,b4268,0.996666667,Glucose,Monk 2015
102915,b4322,0.996666667,Glucose,Monk 2015
102988,b4402,0.996666667,Glucose,Monk 2015
103005,b4431,0.996666667,Glucose,Monk 2015
103045,b4481,0.996666667,Glucose,Monk 2015
103065,b4518,0.996666667,Glucose,Monk 2015
103130,psrN,0.996666667,Glucose,Monk 2015
100500,b1456,0.995,Glucose,Monk 2015
102886,b4292,0.995,Glucose,Monk 2015
99324,b0044,0.993333333,Glucose,Monk 2015
99354,b0082,0.993333333,Glucose,Monk 2015
99394,b0141,0.993333333,Glucose,Monk 2015
99450,b0227,0.993333333,Glucose,Monk 2015
99518,b0310,0.993333333,Glucose,Monk 2015
99544,b0338,0.993333333,Glucose,Monk 2015
99563,b0358,0.993333333,Glucose,Monk 2015
99576,b0381,0.993333333,Glucose,Monk 2015
99670,b0487,0.993333333,Glucose,Monk 2015
99705,b0528,0.993333333,Glucose,Monk 2015
99739,b0568,0.993333333,Glucose,Monk 2015
99794,b0629,0.993333333,Glucose,Monk 2015
99828,b0685,0.993333333,Glucose,Monk 2015
99862,b0723,0.993333333,Glucose,Monk 2015
99882,b0752,0.993333333,Glucose,Monk 2015
99884,b0754,0.993333333,Glucose,Monk 2015
99888,b0758,0.993333333,Glucose,Monk 2015
99916,b0786,0.993333333,Glucose,Monk 2015
99926,b0796,0.993333333,Glucose,Monk 2015
99941,b0811,0.993333333,Glucose,Monk 2015
99986,b0857,0.993333333,Glucose,Monk 2015
99990,b0861,0.993333333,Glucose,Monk 2015
99995,b0866,0.993333333,Glucose,Monk 2015
100067,b0952,0.993333333,Glucose,Monk 2015
100096,b0983,0.993333333,Glucose,Monk 2015
100111,b0999,0.993333333,Glucose,Monk 2015
100230,b1139,0.993333333,Glucose,Monk 2015
100292,b1217,0.993333333,Glucose,Monk 2015
100302,b1227,0.993333333,Glucose,Monk 2015
100317,b1248,0.993333333,Glucose,Monk 2015
100327,b1258,0.993333333,Glucose,Monk 2015
100363,b1297,0.993333333,Glucose,Monk 2015
100469,b1423,0.993333333,Glucose,Monk 2015
100472,b1427,0.993333333,Glucose,Monk 2015
100555,b1514,0.993333333,Glucose,Monk 2015
100650,b1615,0.993333333,Glucose,Monk 2015
100683,b1649,0.993333333,Glucose,Monk 2015
100736,b1706,0.993333333,Glucose,Monk 2015
100833,b1814,0.993333333,Glucose,Monk 2015
100973,b1971,0.993333333,Glucose,Monk 2015
100998,b2008,0.993333333,Glucose,Monk 2015
100999,b2009,0.993333333,Glucose,Monk 2015
101038,b2051,0.993333333,Glucose,Monk 2015
101143,b2169,0.993333333,Glucose,Monk 2015
101146,b2172,0.993333333,Glucose,Monk 2015
101218,b2255,0.993333333,Glucose,Monk 2015
101258,b2295,0.993333333,Glucose,Monk 2015
101270,b2307,0.993333333,Glucose,Monk 2015
101313,b2356,0.993333333,Glucose,Monk 2015
101364,b2418,0.993333333,Glucose,Monk 2015
101390,b2453,0.993333333,Glucose,Monk 2015
101393,b2456,0.993333333,Glucose,Monk 2015
101733,b2858,0.993333333,Glucose,Monk 2015
101738,b2867,0.993333333,Glucose,Monk 2015
101798,b2934,0.993333333,Glucose,Monk 2015
101839,b2983,0.993333333,Glucose,Monk 2015
101856,b3002,0.993333333,Glucose,Monk 2015
101872,b3025,0.993333333,Glucose,Monk 2015
101979,b3151,0.993333333,Glucose,Monk 2015
101986,b3158,0.993333333,Glucose,Monk 2015
101990,b3163,0.993333333,Glucose,Monk 2015
102006,b3193,0.993333333,Glucose,Monk 2015
102015,b3205,0.993333333,Glucose,Monk 2015
102025,b3215,0.993333333,Glucose,Monk 2015
102040,b3234,0.993333333,Glucose,Monk 2015
102062,b3265,0.993333333,Glucose,Monk 2015
102104,b3349,0.993333333,Glucose,Monk 2015
102106,b3351,0.993333333,Glucose,Monk 2015
102158,b3407,0.993333333,Glucose,Monk 2015
102184,b3438,0.993333333,Glucose,Monk 2015
102291,b3562,0.993333333,Glucose,Monk 2015
102296,b3567,0.993333333,Glucose,Monk 2015
102410,b3697,0.993333333,Glucose,Monk 2015
102444,b3740,0.993333333,Glucose,Monk 2015
102540,b3873,0.993333333,Glucose,Monk 2015
102592,b3930,0.993333333,Glucose,Monk 2015
102689,b4060,0.993333333,Glucose,Monk 2015
102722,b4095,0.993333333,Glucose,Monk 2015
102731,b4105,0.993333333,Glucose,Monk 2015
102754,b4128,0.993333333,Glucose,Monk 2015
102803,b4186,0.993333333,Glucose,Monk 2015
102947,b4357,0.993333333,Glucose,Monk 2015
102949,b4359,0.993333333,Glucose,Monk 2015
102982,b4396,0.993333333,Glucose,Monk 2015
103007,b4433,0.993333333,Glucose,Monk 2015
103067,b4520,0.993333333,Glucose,Monk 2015
99783,b0615,0.991666667,Glucose,Monk 2015
99915,b0785,0.991666667,Glucose,Monk 2015
101787,b2919,0.991666667,Glucose,Monk 2015
101889,b3047,0.991666667,Glucose,Monk 2015
102638,b4000,0.991666667,Glucose,Monk 2015
99277,IS128,0.99,Glucose,Monk 2015
99314,b0034,0.99,Glucose,Monk 2015
99457,b0234,0.99,Glucose,Monk 2015
99476,b0254,0.99,Glucose,Monk 2015
99492,b0279,0.99,Glucose,Monk 2015
99502,b0290,0.99,Glucose,Monk 2015
99530,b0323,0.99,Glucose,Monk 2015
99541,b0335,0.99,Glucose,Monk 2015
99553,b0348,0.99,Glucose,Monk 2015
99585,b0390,0.99,Glucose,Monk 2015
99596,b0402,0.99,Glucose,Monk 2015
99640,b0453,0.99,Glucose,Monk 2015
99666,b0483,0.99,Glucose,Monk 2015
99679,b0496,0.99,Glucose,Monk 2015
99777,b0608,0.99,Glucose,Monk 2015
99964,b0835,0.99,Glucose,Monk 2015
100008,b0879,0.99,Glucose,Monk 2015
100010,b0881,0.99,Glucose,Monk 2015
100048,b0933,0.99,Glucose,Monk 2015
100104,b0992,0.99,Glucose,Monk 2015
100109,b0997,0.99,Glucose,Monk 2015
100149,b1045,0.99,Glucose,Monk 2015
100393,b1328,0.99,Glucose,Monk 2015
100434,b1380,0.99,Glucose,Monk 2015
100442,b1388,0.99,Glucose,Monk 2015
100455,b1406,0.99,Glucose,Monk 2015
100537,b1494,0.99,Glucose,Monk 2015
100623,b1588,0.99,Glucose,Monk 2015
100678,b1644,0.99,Glucose,Monk 2015
100681,b1647,0.99,Glucose,Monk 2015
100720,b1690,0.99,Glucose,Monk 2015
100785,b1763,0.99,Glucose,Monk 2015
100829,b1810,0.99,Glucose,Monk 2015
100892,b1874,0.99,Glucose,Monk 2015
100939,b1931,0.99,Glucose,Monk 2015
100960,b1955,0.99,Glucose,Monk 2015
100970,b1968,0.99,Glucose,Monk 2015
100976,b1974,0.99,Glucose,Monk 2015
101037,b2050,0.99,Glucose,Monk 2015
101043,b2056,0.99,Glucose,Monk 2015
101063,b2076,0.99,Glucose,Monk 2015
101066,b2079,0.99,Glucose,Monk 2015
101077,b2097,0.99,Glucose,Monk 2015
101080,b2100,0.99,Glucose,Monk 2015
101124,b2149,0.99,Glucose,Monk 2015
101126,b2151,0.99,Glucose,Monk 2015
101165,b2196,0.99,Glucose,Monk 2015
101293,b2333,0.99,Glucose,Monk 2015
101325,b2368,0.99,Glucose,Monk 2015
101366,b2420,0.99,Glucose,Monk 2015
101373,b2427,0.99,Glucose,Monk 2015
101424,b2489,0.99,Glucose,Monk 2015
101428,b2493,0.99,Glucose,Monk 2015
101472,b2541,0.99,Glucose,Monk 2015
101477,b2546,0.99,Glucose,Monk 2015
101497,b2571,0.99,Glucose,Monk 2015
101506,b2581,0.99,Glucose,Monk 2015
101516,b2598,0.99,Glucose,Monk 2015
101597,b2707,0.99,Glucose,Monk 2015
101670,b2788,0.99,Glucose,Monk 2015
101675,b2793,0.99,Glucose,Monk 2015
101736,b2865,0.99,Glucose,Monk 2015
101739,b2868,0.99,Glucose,Monk 2015
101752,b2881,0.99,Glucose,Monk 2015
101829,b2969,0.99,Glucose,Monk 2015
101852,b2996,0.99,Glucose,Monk 2015
101917,b3081,0.99,Glucose,Monk 2015
102126,b3371,0.99,Glucose,Monk 2015
102191,b3447,0.99,Glucose,Monk 2015
102204,b3460,0.99,Glucose,Monk 2015
102228,b3491,0.99,Glucose,Monk 2015
102233,b3496,0.99,Glucose,Monk 2015
102322,b3593,0.99,Glucose,Monk 2015
102357,b3631,0.99,Glucose,Monk 2015
102396,b3678,0.99,Glucose,Monk 2015
102443,b3739,0.99,Glucose,Monk 2015
102445,b3741,0.99,Glucose,Monk 2015
102461,b3765,0.99,Glucose,Monk 2015
102651,b4017,0.99,Glucose,Monk 2015
102673,b4039,0.99,Glucose,Monk 2015
102733,b4107,0.99,Glucose,Monk 2015
102761,b4136,0.99,Glucose,Monk 2015
102828,b4213,0.99,Glucose,Monk 2015
102853,b4243,0.99,Glucose,Monk 2015
102936,b4346,0.99,Glucose,Monk 2015
102996,b4412,0.99,Glucose,Monk 2015
103113,b4609,0.99,Glucose,Monk 2015
99904,b0774,0.988333333,Glucose,Monk 2015
101199,b2236,0.988333333,Glucose,Monk 2015
99338,b0065,0.986666667,Glucose,Monk 2015
99371,b0117,0.986666667,Glucose,Monk 2015
99444,b0221,0.986666667,Glucose,Monk 2015
